Reynolds,HistoryEnd,TargetStep,JumpType,TransitionLabel,RMSE,Divergence_RMSE,KE_1,KE_u,KE_v,KE_w,KE_u^2,KE_u v,KE_u w,KE_v^2,KE_v w,KE_w^2,KE_MSE,Helicity_1,Helicity_u,Helicity_v,Helicity_w,Helicity_wx,Helicity_wy,Helicity_wz,Helicity_u^2,Helicity_u v,Helicity_u w,Helicity_u wx,Helicity_u wy,Helicity_u wz,Helicity_v^2,Helicity_v w,Helicity_v wx,Helicity_v wy,Helicity_v wz,Helicity_w^2,Helicity_w wx,Helicity_w wy,Helicity_w wz,Helicity_wx^2,Helicity_wx wy,Helicity_wx wz,Helicity_wy^2,Helicity_wy wz,Helicity_wz^2,Helicity_MSE,Enstrophy_1,Enstrophy_wx,Enstrophy_wy,Enstrophy_wz,Enstrophy_wx^2,Enstrophy_wx wy,Enstrophy_wx wz,Enstrophy_wy^2,Enstrophy_wy wz,Enstrophy_wz^2,Enstrophy_MSE
8.4,1,4,Jump 3,T1-1->T4,0.0086958161017872,0.0010402247998237,6.522907268230198e-16,-9.414128269582256e-17,-3.6737716662029376e-16,-1.1561829980641048e-15,0.5000000000000018,1.937110338214583e-15,8.789966445241679e-15,0.4999999999999991,-7.227072622815036e-15,0.4999999999999984,4.464893588675312e-31,-1.356576463772666e-17,1.5734568980287795e-16,-2.257855044554741e-15,1.3846164644707921e-15,2.7198633151159414e-16,-2.386004259938353e-15,6.53580875416082e-16,-3.83031669813062e-16,1.6065710911154607e-14,-1.237680265355602e-14,0.9999999999999986,1.49477754656941e-14,-4.006657132451916e-15,-1.8626978591876083e-14,2.8357471539044064e-14,4.1431069764018057e-14,0.999999999999996,-5.680189405072357e-15,3.2141916029974504e-14,-2.1730196085474075e-14,-1.438815407903278e-14,1.0000000000000016,1.9321378088017652e-14,-1.3950721250023042e-14,-9.68041482367096e-15,-1.4603636692069664e-14,6.059341744061213e-14,-7.673007207718564e-15,4.923411066049275e-37,1.7010363182102393e-19,-5.9574900642359655e-18,5.311199864805751e-17,2.7575801528438937e-17,0.5000000000000007,1.0401601350281447e-16,4.8834769351178175e-18,0.5000000000000006,-1.844809133161946e-15,0.4999999999999989,6.400006709315963e-38
8.4,2,5,Jump 3,T1-2->T5,0.0084728950242719,0.0012144764292572,6.958372565692019e-16,-2.707883405234227e-16,-6.3948509625155945e-18,-2.109445477473617e-15,0.500000000000002,-4.429150053753058e-16,1.5480026993851248e-14,0.5000000000000009,-3.241982606510482e-15,0.5000000000000006,4.831585559090937e-31,-2.846400772471801e-17,2.785305285932285e-16,-2.004752351589196e-15,1.4044419259570922e-15,3.085977675217464e-16,-4.9456756013760435e-15,1.8372339376612386e-15,-3.27176287141761e-16,1.3505290851540296e-14,-1.7954644937034964e-14,0.9999999999999988,3.4808866315796155e-14,-1.1723440056719822e-14,-2.64739540667952e-14,5.3132387033029066e-14,5.0616993682341094e-14,1.000000000000004,-7.569789565453574e-14,9.041151698728461e-14,-6.543581300394747e-14,-1.724508559003557e-14,1.0000000000000628,3.909584464139669e-14,-2.3365661513149492e-14,-2.479202897810261e-14,-1.3053197174385654e-14,1.3852990765446174e-13,-2.9583458874734846e-14,5.601366560073165e-36,-2.2680484242803192e-19,-1.284891648369131e-15,-1.0955396594075985e-17,-2.690022473562181e-17,0.4999999999999997,9.803689835681997e-16,9.924811575601572e-16,0.5000000000000001,1.573506873135871e-17,0.5000000000000002,3.647551273880096e-36
8.4,3,6,Jump 3,T1-3->T6,0.0082191103423186,0.0012858831439225,6.577340430412926e-16,5.4999321334505485e-17,3.59926594870389e-16,8.43030889214784e-16,0.5000000000000001,-2.0610043460861433e-15,-6.525014929309776e-15,0.5000000000000009,-7.825265069060417e-15,0.4999999999999908,4.4178450401482265e-31,-3.7724024181974996e-17,1.1729277848707648e-16,-9.541885085089177e-16,7.878623239585812e-15,3.4269108658919202e-15,-8.364139469833073e-15,1.4877901832702754e-15,1.2783836797392257e-15,2.6434128216760837e-15,-6.529710868414045e-14,0.9999999999999798,5.879476482688999e-14,-1.151987262021436e-14,-3.4249715529212955e-14,7.434550258230846e-14,3.983403590634944e-14,0.99999999999993,-5.65751160532227e-14,1.0563862506154592e-13,-1.0397534758499585e-13,8.46604759148402e-14,1.000000000000055,6.402541548710326e-14,-1.6315117349886284e-16,-1.1591790657357961e-13,-1.1442086085394008e-14,2.445684767386037e-13,-1.1070203930376539e-14,1.6191718810714782e-35,1.1340242121401596e-19,-6.267265029101535e-16,1.7235223774814138e-17,-1.1660733274485208e-17,0.500000000000002,1.7883725156564994e-15,-2.2584929102679323e-16,0.5,-2.5383635774317773e-16,0.4999999999999998,1.0313230301447963e-36
8.4,4,7,Jump 3,T1-4->T7,0.0078195159919121,0.0013318880379235,6.268885844710803e-16,2.1976055695076143e-16,-3.6369742369857573e-16,-2.967578082481773e-15,0.4999999999999988,2.7181301942130657e-15,2.070906524654039e-14,0.4999999999999983,7.393915672204323e-15,0.5000000000000072,3.996295195819245e-31,-8.583145755635832e-17,5.84151408541776e-16,-1.052817381806468e-15,1.3382890275264415e-14,7.133820853592034e-15,-1.4394516811850896e-14,2.204443607856432e-15,4.1014658632442784e-16,-5.448254938598415e-15,-1.0448538600918085e-13,0.999999999999954,1.1097275439661273e-13,-2.1264385616897727e-14,-3.777253073080844e-14,2.2487774120812725e-13,6.116243735648508e-14,0.9999999999999214,6.052421288104694e-14,5.4555366625798343e-14,-1.8025094258227594e-13,1.5371516012588485e-13,1.0000000000001,7.53679406317141e-14,9.92197789996962e-15,-2.4106244533445793e-13,4.0387471031124885e-14,4.70958964140886e-13,9.697572500180864e-15,4.211395353010072e-35,1.9845423712452793e-19,-3.2202408984988993e-16,-3.013368889610943e-17,-5.004800969052485e-17,0.5000000000000023,2.725865013873845e-16,7.58018313212567e-16,0.4999999999999995,1.214906757455392e-15,0.5000000000000012,3.31768305240937e-37
8.4,5,8,Jump 3,T1-5->T8,0.0073436095632258,0.0013417351707329,5.524965961546858e-16,-9.534916177354354e-17,-2.361822823812334e-16,-7.696123560680716e-16,0.5000000000000007,5.219895965520739e-16,6.894211117548429e-15,0.4999999999999995,1.840340909217308e-15,0.499999999999997,3.0431197995214424e-31,-1.2338183428084936e-16,3.8101496929369516e-16,-1.476758516362898e-15,3.2624245264908987e-14,8.932364353036518e-15,-1.4823565346945092e-14,3.822646906377125e-15,4.10905184973155e-15,-4.624896082351916e-15,-2.4503435694226253e-13,0.9999999999999388,1.2150496111962786e-13,-3.217577596194832e-14,-2.1937939266675992e-14,3.208658353700157e-13,5.259486600191736e-14,0.9999999999999568,7.102473204591307e-14,-3.7470804928784853e-14,-1.9760894164502242e-13,1.5786903723532052e-13,1.0000000000000873,3.1003006817126374e-14,-1.7373581923326284e-14,-3.055527744522304e-13,8.318154415071468e-14,5.170063433009958e-13,-4.549587730963032e-15,5.009991862839483e-35,-1.4175302651751996e-19,-2.819951039029146e-16,-1.04536477152272e-17,-1.7013286290147786e-17,0.4999999999999988,9.496685203986037e-16,6.884347739854704e-17,0.4999999999999995,2.019721115995661e-15,0.5000000000000008,2.7409946484486895e-37
8.4,1,5,Fixed T1,T1-1->T5,0.0093358300220636,0.0009841470340111,-7.257754957697023e-18,8.224269201495888e-17,-2.279629660910641e-16,1.4527074017434705e-15,0.4999999999999998,1.3880424830469501e-15,-1.0858233465490724e-14,0.4999999999999992,-4.186416435094463e-15,0.4999999999999885,9.981588041990919e-36,-1.087245713389378e-17,1.1521800465003615e-16,-2.600808080092098e-15,1.1791071732370642e-15,-2.7067357989390547e-16,-1.5956457677147177e-15,4.324448234446038e-16,-2.294870929989824e-16,1.86574172833324e-14,-9.833983706904054e-15,1.000000000000002,1.057744732441561e-14,-2.426967932824875e-15,-1.461628291568319e-14,1.1671016079069875e-14,3.247769160721958e-14,0.999999999999996,-5.259879554041951e-15,1.8969379954692593e-14,-1.2946139064674468e-14,-5.730807993539548e-15,0.999999999999986,1.3998681791937683e-14,-6.963682548250952e-15,-2.761853249241824e-15,-5.840584723602884e-15,4.3400977825226185e-14,-3.2275305099983096e-15,3.5362783392808673e-37,1.1340242121401596e-19,-1.1754331841319606e-16,-4.1621305742648664e-18,1.2715801523926173e-17,0.4999999999999991,-2.4136781565829777e-15,-1.7657455992137428e-16,0.5,-4.2613796868883333e-16,0.4999999999999994,4.603622718066208e-38
8.4,1,6,Fixed T1,T1-1->T6,0.0096347102610583,0.0009031858443223,-5.4433162182727666e-18,3.681355195007832e-16,-1.5095004742552817e-15,-3.481103253614894e-15,0.4999999999999976,1.2579643901699395e-14,2.3641550079868638e-14,0.4999999999999974,2.064697723799623e-14,0.5000000000000069,8.323705639053408e-36,2.9963045980140786e-18,-4.0665862924689557e-17,-6.851692245960127e-16,5.68599120593408e-16,5.594440368684446e-18,-4.672477995160426e-16,-9.591141854995771e-17,1.2852265399693142e-16,5.0502095277729e-15,-4.340434326197126e-15,0.9999999999999996,2.911644717504655e-15,7.552942693041401e-16,-4.101134323804177e-15,4.947895200244034e-16,7.335059475209631e-15,1.000000000000001,-2.0881581064261133e-15,2.451455931914054e-15,-7.585961254738078e-16,-4.4265146730687767e-16,0.9999999999999974,4.170977298534424e-15,-1.7550692966051362e-15,-6.113937460098002e-16,-1.6253642819330025e-15,1.2748441208658284e-14,2.8705457957644016e-17,6.88319940866355e-38,-1.4175302651751996e-19,-6.104650425122202e-16,-5.4434453232561425e-18,1.6590132684647745e-18,0.5000000000000004,8.100757716265644e-16,2.13368111868026e-16,0.5000000000000002,-1.8650483045890814e-16,0.5,4.826018214615154e-37
8.4,1,7,Fixed T1,T1-1->T7,0.0095967054322242,0.0008278510684592,-9.072193697121277e-19,1.0099279345850849e-17,5.0744789844528835e-16,9.882836313651405e-16,0.4999999999999994,-3.1539001318882508e-15,-6.521134847220379e-15,0.5000000000000006,-2.8118119943435062e-14,0.4999999999999869,8.022350414938331e-35,1.8711399500312635e-18,-2.718066896318125e-17,-1.432293939804977e-16,-5.744058333152339e-17,-3.658061508083504e-18,-9.811151477653855e-17,-6.74854014734785e-17,9.165851645707016e-17,9.171578502063446e-16,2.354146213958146e-16,0.9999999999999996,6.506677331101062e-16,4.564589973970393e-16,-6.141042291651471e-16,-1.3092572907669805e-15,2.444172308710481e-15,1.0000000000000016,-3.225018028861325e-16,-1.0440324080590487e-16,2.137887565213609e-15,-1.0626876617982387e-16,0.9999999999999992,3.484919082297223e-16,9.910829414951032e-17,8.004442020536778e-16,-1.2254783427524628e-16,3.0721594928483506e-15,3.208063461671665e-16,4.612205267124064e-38,-4.2525907955255993e-19,-2.108386640552122e-15,1.789578589719154e-17,3.3010294889983253e-17,0.499999999999997,1.8936345432583564e-15,1.0549124686316864e-15,0.4999999999999996,-2.7731142289631372e-15,0.4999999999999988,4.721746486701264e-36
8.4,1,8,Fixed T1,T1-1->T8,0.0093979318908393,0.0007571759038242,-9.072193697121277e-19,8.827573184592904e-17,5.121076862452833e-16,-5.958254385911917e-17,0.4999999999999993,-3.036288328401861e-15,-1.1874376659700266e-15,0.4999999999999983,9.988085392460408e-15,0.500000000000015,1.0100544051510026e-35,-5.117505746386404e-19,-3.140383312561563e-18,-2.8833115187308136e-17,1.8058692105947082e-16,-1.4860626622903986e-16,-3.060328237384569e-17,1.6743853174360686e-17,5.356769652268806e-17,2.1432124695716223e-16,-1.1982013167199015e-15,1.000000000000001,3.095511936564807e-16,-1.2615034194018276e-16,2.567402063072535e-16,-1.0063517415286002e-15,-1.3300527749217425e-15,1.0000000000000002,-4.703919424379118e-17,-1.8216622440535114e-15,5.374753596476358e-16,-8.803211031601289e-16,0.9999999999999992,-2.323458641332625e-15,-8.347856808512485e-16,-1.6701195437650985e-15,1.519710197634035e-16,1.1319162056464026e-15,-2.1865502646727036e-16,8.629012638470258e-39,0.0,-4.484825353811377e-17,-7.005638687845412e-18,-2.7842575227123337e-18,0.4999999999999996,-2.591216623929803e-15,1.441245074280209e-16,0.5,8.456841712023568e-16,0.5000000000000006,4.40499103417412e-38
10.4,1,2,Jump 1,T1-1->T2,0.0085580387558219,0.0029201110931474,2.1773264873091066e-17,-8.367763700972072e-17,6.126242911945413e-18,4.454987325331991e-17,0.5000000000000007,-4.923167172171042e-16,6.048006951593764e-16,0.5,3.605285019268799e-16,0.4999999999999997,6.679765737772148e-34,-1.0905769095125398e-16,7.298524163555223e-15,7.505051212361805e-14,-1.1417170948514865e-13,2.286218053216648e-13,-6.491230263691706e-15,4.825573867663501e-15,-4.391932403651387e-14,-3.3537977299760713e-13,7.586131398154278e-13,0.9999999999984848,3.8848980766827806e-14,-1.5114880309172288e-14,7.921223353430326e-13,4.233485667811985e-13,-9.50514647511049e-15,0.9999999999987564,9.389188509980786e-13,4.0364111329539184e-13,-1.3115907093577992e-13,-3.289038089796736e-13,0.9999999999998528,1.6316461378888217e-13,4.4142018980041476e-14,2.4948976302462597e-13,6.665609496894621e-14,6.403697914371477e-14,8.117365894735729e-14,4.7416588498376044e-32,4.9613559281132e-19,4.137391151886618e-16,-9.02693671067402e-18,6.2290399774051196e-18,0.5000000000000165,-2.2904554898340747e-15,1.1461736171290802e-15,0.5000000000000002,-3.516880452638771e-16,0.4999999999999995,1.3162944948795205e-36
10.4,2,3,Jump 1,T1-2->T3,0.0087535790659604,0.0030716339626558,1.6329948654818297e-17,-8.383255424010881e-17,-6.427544355548278e-17,-4.3930580664077033e-16,0.5000000000000006,-8.487221904654622e-17,3.038965124014895e-15,0.4999999999999993,-8.166757165146353e-16,0.5000000000000002,2.8108662043908862e-34,-2.358770361251532e-16,1.1987579980227138e-14,1.1344765351452489e-13,-2.0178792528061058e-13,4.744955056366797e-13,-1.6459811671403662e-14,1.0678595428500182e-14,-6.921179621890815e-14,-5.255734056929294e-13,1.3136041769942078e-12,0.9999999999969073,1.1501915669298845e-13,-5.3503564532933805e-14,1.015450438205165e-12,7.050065426300979e-13,-1.1021004458617564e-16,0.999999999997912,1.8823816844442147e-12,6.664602341717383e-13,-2.522457390364784e-13,-6.438674165648026e-13,1.0000000000003626,2.540158229106749e-13,2.1954649745591213e-13,7.289987288296285e-13,1.9368354881986761e-13,1.475304333914996e-13,1.949293866353295e-13,1.7213121686829943e-31,6.23713316677088e-19,2.809351594273907e-16,-6.928191398327955e-17,-2.2410313382009354e-17,0.4999999999999938,-2.7798952422091155e-16,-1.5654186897531719e-15,0.5000000000000007,-2.80889198270287e-16,0.5000000000000003,2.000946695037314e-36
10.4,3,4,Jump 1,T1-3->T4,0.008862692604146,0.0031925838077428,1.0886632436545533e-17,-2.1541248807164079e-16,-5.949251441361724e-17,1.0854358863385324e-15,0.5000000000000014,-2.477176163650117e-16,-5.655023969969731e-15,0.5000000000000003,2.8699526480011585e-15,0.4999999999999988,1.875582617115093e-34,-3.844058573102106e-16,1.5942552178663027e-14,1.7233651338754516e-13,-3.141814530771913e-13,7.536103950549649e-13,-4.2944335556532975e-14,1.6171201359333687e-14,-8.882214626676312e-14,-9.07753912482874e-13,1.9779330313470598e-12,0.9999999999951872,3.015236578489191e-13,-9.836736099778425e-14,1.0264514859859497e-12,1.0380609077816114e-12,1.6708228653962156e-13,0.9999999999971472,2.993192035418383e-12,1.0939488089285137e-12,-4.0892604599977344e-13,-8.7654859167652e-13,1.0000000000011544,3.2601632685517876e-13,1.5642726331852097e-13,1.5540831087694505e-12,5.125571625030636e-13,4.660718261678558e-13,3.574631588377126e-13,3.696838651595717e-31,3.2603196099029592e-19,3.084022121550504e-16,-4.1411635107433203e-17,2.6694264230964018e-17,0.4999999999999911,1.060956981576393e-15,-1.3490561804430217e-15,0.4999999999999999,-1.335450670351318e-16,0.4999999999999995,1.0053917451483465e-36
10.4,4,5,Jump 1,T1-4->T5,0.0091109139665854,0.0033007913234658,2.1773264873091066e-17,-6.201917199798178e-16,-3.545093107418404e-17,-3.059461793895726e-16,0.5000000000000039,-1.5039924332437982e-17,1.4686723815822649e-15,0.4999999999999999,6.68096628098897e-16,0.499999999999999,5.5127429838439935e-34,-2.835060530350399e-20,4.977971307228675e-17,2.0805173165552263e-16,-1.6077510516665852e-16,4.600803338707959e-16,1.3885710045265558e-17,1.6334859726109958e-17,-3.009657377642013e-16,-1.2153371333899273e-15,9.127972890981214e-16,0.999999999999999,1.5806494313160258e-17,-8.987205876507558e-18,1.5084141316855463e-16,-5.570460779567015e-17,7.70272790890636e-16,1.0000000000000016,8.57119257107608e-17,-7.865095636441426e-17,-3.693026648901881e-16,-6.079147092892468e-16,1.0000000000000002,8.1958339792544e-16,-3.206610036395995e-16,5.553453767113049e-17,8.862212190867482e-17,-3.435341206100669e-16,-1.1633861445336471e-16,5.899562269545321e-37,6.378886193288398e-19,-1.6725320246435874e-16,-1.2963256839422783e-16,3.5294677612486176e-18,0.5000000000000051,-2.647566812895637e-15,2.5032999458306113e-15,0.4999999999999997,-2.6540856425251783e-16,0.5000000000000001,3.438147192620977e-36
10.4,5,6,Jump 1,T1-5->T6,0.0092355955815778,0.0033014898523933,2.1773264873091066e-17,1.1525608860214618e-16,-1.510632438903288e-16,6.383234577728434e-17,0.499999999999999,9.176578793728469e-16,-2.9211429344016896e-16,0.5,4.658127669067193e-16,0.4999999999999995,3.1188979684996955e-34,-4.2525907955255993e-19,-1.439251085519613e-17,-1.5716232372051995e-16,1.7720050709872355e-16,-2.133549691220582e-16,-5.701199078472655e-19,-1.1721882753926025e-17,1.0137037083068075e-16,1.079899430452842e-15,-7.048206390503962e-16,1.0000000000000002,5.2370551279158697e-17,2.6208755396605777e-17,2.6160301213842743e-16,-6.403996077602701e-16,-3.727379100458963e-16,0.9999999999999992,2.003622279878483e-16,4.1715053415093386e-17,-1.9060138701535242e-15,7.277830507587107e-16,0.9999999999999992,2.8958935703090477e-15,-1.439021361470519e-16,6.15204436117942e-16,-2.201112862726718e-17,3.272305396868361e-16,2.663038714192553e-16,2.5761066042542462e-37,9.922711856226397e-19,-3.531914470406631e-16,-1.2236704438706054e-16,2.588484702987688e-17,0.4999999999999975,3.1834561219682496e-16,1.1555331367906037e-15,0.4999999999999998,8.311703452530565e-17,0.4999999999999993,4.567267277925424e-36
10.4,6,7,Jump 1,T1-6->T7,0.0091405202495148,0.0032722210674925,2.1773264873091066e-17,6.927852559850384e-16,1.8455612672124131e-16,-1.2204411750514335e-16,0.4999999999999957,-4.581309903232715e-16,6.166617525168247e-16,0.500000000000001,-3.477358385022822e-16,0.5000000000000003,5.448763940886418e-34,-4.819602901595678e-19,7.796898461508129e-17,8.77926765099534e-17,-3.416497661263652e-16,1.187302734707649e-16,4.5919314730168404e-17,1.1747795277671969e-17,-4.584655974935101e-16,-2.328825480198679e-16,2.1703963272166035e-15,0.9999999999999996,-3.5516186184966484e-16,-4.522225935373796e-17,1.481619650889232e-15,-1.233680566835139e-16,6.062874351469178e-17,0.9999999999999996,6.167341224188388e-16,-1.2224192914969685e-15,1.1351305609045137e-15,-1.6385848233755573e-15,0.9999999999999988,3.493712198988254e-16,9.21019278596334e-16,2.437979552982819e-15,-3.382788418144642e-16,-3.61704984558685e-16,1.9435667380690135e-16,3.5396711482964087e-37,7.654663431946077e-19,-1.5796465102554746e-16,1.4209217664887882e-16,1.1766241108240229e-17,0.4999999999999875,-2.0818344282910203e-16,-1.3579571268824856e-15,0.4999999999999998,-3.296893475203858e-16,0.4999999999999997,3.122256751561909e-36
