mass_A
t	x	y
1.935000000E1	4.922654847E1	5.931196512E1
1.936666667E1	4.922500252E1	5.964621846E1
1.938333333E1	4.922203411E1	5.998368586E1
1.940000000E1	4.922085271E1	6.031339567E1
1.941666667E1	4.921456678E1	6.063926337E1
1.943333333E1	4.921885137E1	6.095885635E1
1.945000000E1	4.921939530E1	6.126747943E1
1.946666667E1	4.922824716E1	6.156434237E1
1.948333333E1	4.923536769E1	6.182526093E1
1.950000000E1	4.921188604E1	6.207233386E1
1.951666667E1	4.922941956E1	6.233009839E1
1.953333333E1	4.921844033E1	6.255390192E1
1.955000000E1	4.920541183E1	6.277380883E1
1.956666667E1	4.922735525E1	6.298069512E1
1.958333333E1	4.922740426E1	6.317157411E1
1.960000000E1	4.922563539E1	6.334150948E1
1.961666667E1	4.922319584E1	6.350902547E1
1.963333333E1	4.922773508E1	6.366852707E1
1.965000000E1	4.923199658E1	6.381154387E1
1.966666667E1	4.923578421E1	6.394292857E1
1.968333333E1	4.921730931E1	6.402677935E1
1.970000000E1	4.923436195E1	6.413749585E1
1.971666667E1	4.921431769E1	6.421585556E1
1.973333333E1	4.923247483E1	6.429666405E1
1.975000000E1	4.922539749E1	6.434351297E1
1.976666667E1	4.923926828E1	6.441101327E1
1.978333333E1	4.923920111E1	6.444180970E1
1.980000000E1	4.923782399E1	6.446254027E1
1.981666667E1	4.923742201E1	6.447036835E1
1.983333333E1	4.924035347E1	6.447546186E1
1.985000000E1	4.924138787E1	6.447443195E1
1.986666667E1	4.924329687E1	6.446458168E1
1.988333333E1	4.924370147E1	6.444360918E1
1.990000000E1	4.924890211E1	6.439653443E1
1.991666667E1	4.923211542E1	6.434223953E1
1.993333333E1	4.924257118E1	6.429515408E1
1.995000000E1	4.922773021E1	6.422793423E1
1.996666667E1	4.924193418E1	6.415428136E1
1.998333333E1	4.925093363E1	6.408522164E1
