mass_A
t	x	y
1.935000000E1	4.869804268E1	6.621077795E1
1.936666667E1	4.869772531E1	6.654038856E1
1.938333333E1	4.869974284E1	6.686095722E1
1.940000000E1	4.870095109E1	6.715953895E1
1.941666667E1	4.871125493E1	6.742737109E1
1.943333333E1	4.870146118E1	6.764735408E1
1.945000000E1	4.870051274E1	6.784916010E1
1.946666667E1	4.869321367E1	6.803448141E1
1.948333333E1	4.869816467E1	6.818539270E1
1.950000000E1	4.869852136E1	6.830916050E1
1.951666667E1	4.871198762E1	6.842820462E1
1.953333333E1	4.870107231E1	6.848892816E1
1.955000000E1	4.871708755E1	6.855991552E1
1.956666667E1	4.871359399E1	6.857398413E1
1.958333333E1	4.871471582E1	6.857712200E1
1.960000000E1	4.872089556E1	6.855228522E1
1.961666667E1	4.871199809E1	6.845779675E1
1.963333333E1	4.872293628E1	6.839580798E1
1.965000000E1	4.872578920E1	6.827352803E1
1.966666667E1	4.872652258E1	6.811944936E1
1.968333333E1	4.872591021E1	6.795393010E1
1.970000000E1	4.873003231E1	6.775749077E1
1.971666667E1	4.871691428E1	6.751198123E1
1.973333333E1	4.872909953E1	6.729705070E1
1.975000000E1	4.872459651E1	6.700568961E1
1.976666667E1	4.872523916E1	6.669269971E1
1.978333333E1	4.872618498E1	6.636858820E1
1.980000000E1	4.873161700E1	6.602848036E1
1.981666667E1	4.873569202E1	6.566709480E1
1.983333333E1	4.872836900E1	6.525182857E1
1.985000000E1	4.873812718E1	6.488186093E1
1.986666667E1	4.873788544E1	6.442106622E1
1.988333333E1	4.873767541E1	6.394581571E1
1.990000000E1	4.873771125E1	6.346554292E1
1.991666667E1	4.874176972E1	6.297710213E1
1.993333333E1	4.874349033E1	6.248783742E1
1.995000000E1	4.875019381E1	6.198330498E1
1.996666667E1	4.874285013E1	6.140501755E1
1.998333333E1	4.875074187E1	6.086214812E1
