mass_A
t	x	y
1.935000000E1	4.897106340E1	5.367326972E1
1.936666667E1	4.896993349E1	5.335894820E1
1.938333333E1	4.896769131E1	5.304714195E1
1.940000000E1	4.896941322E1	5.275043949E1
1.941666667E1	4.896773737E1	5.245263684E1
1.943333333E1	4.898283939E1	5.216965232E1
1.945000000E1	4.897604449E1	5.188487319E1
1.946666667E1	4.897423425E1	5.157944835E1
1.948333333E1	4.897217904E1	5.128221357E1
1.950000000E1	4.897258439E1	5.100741832E1
1.951666667E1	4.898143325E1	5.075056638E1
1.953333333E1	4.897463594E1	5.047088183E1
1.955000000E1	4.898829301E1	5.021539489E1
1.956666667E1	4.897952379E1	4.996068624E1
1.958333333E1	4.897576781E1	4.967437492E1
1.960000000E1	4.898492206E1	4.943744753E1
1.961666667E1	4.897755479E1	4.916585421E1
1.963333333E1	4.897419798E1	4.890270604E1
1.965000000E1	4.898005039E1	4.867311657E1
1.966666667E1	4.897468394E1	4.842361978E1
1.968333333E1	4.897529881E1	4.819698570E1
1.970000000E1	4.898545336E1	4.797357655E1
1.971666667E1	4.897486437E1	4.773478918E1
1.973333333E1	4.898169356E1	4.753223127E1
1.975000000E1	4.897361836E1	4.729022426E1
1.976666667E1	4.897846939E1	4.707656708E1
1.978333333E1	4.898437917E1	4.688221561E1
1.980000000E1	4.897456646E1	4.665817072E1
1.981666667E1	4.897491305E1	4.645166800E1
1.983333333E1	4.898200801E1	4.626559502E1
1.985000000E1	4.898455502E1	4.608633743E1
1.986666667E1	4.898735004E1	4.590660911E1
1.988333333E1	4.898878839E1	4.571877934E1
1.990000000E1	4.897469771E1	4.553237524E1
1.991666667E1	4.897671468E1	4.534917095E1
1.993333333E1	4.897684136E1	4.517136809E1
1.995000000E1	4.897666347E1	4.500386887E1
1.996666667E1	4.897590974E1	4.483256411E1
1.998333333E1	4.897674436E1	4.466988164E1
